placement,match_id,augment0,augment1,augment2,Set7_Assassin,Set7_Astral,Set7_Bard,Set7_Bruiser,Set7_Cannoneer,Set7_Cavalier,Set7_Dragon,Set7_Dragonmancer,Set7_Evoker,Set7_Guardian,Set7_Guild,Set7_Jade,Set7_Legend,Set7_Mage,Set7_Mirage,Set7_Mystic,Set7_Ragewing,Set7_Revel,Set7_Scalescorn,Set7_Shapeshifter,Set7_Shimmerscale,Set7_SpellThief,Set7_Starcaller,Set7_Swiftshot,Set7_Tempest,Set7_Trainer,Set7_Warrior,Set7_Whispers,TFT7_Aatrox,TFT7_Aatrox_item0,TFT7_Aatrox_item1,TFT7_Aatrox_item2,TFT7_Anivia,TFT7_Anivia_item0,TFT7_Anivia_item1,TFT7_Anivia_item2,TFT7_AoShin,TFT7_AoShin_item0,TFT7_AoShin_item1,TFT7_AoShin_item2,TFT7_Ashe,TFT7_Ashe_item0,TFT7_Ashe_item1,TFT7_Ashe_item2,TFT7_AurelionSol,TFT7_AurelionSol_item0,TFT7_AurelionSol_item1,TFT7_AurelionSol_item2,TFT7_Bard,TFT7_Bard_item0,TFT7_Bard_item1,TFT7_Bard_item2,TFT7_Braum,TFT7_Braum_item0,TFT7_Braum_item1,TFT7_Braum_item2,TFT7_Corki,TFT7_Corki_item0,TFT7_Corki_item1,TFT7_Corki_item2,TFT7_Diana,TFT7_Diana_item0,TFT7_Diana_item1,TFT7_Diana_item2,TFT7_DragonBlue,TFT7_DragonBlue_item0,TFT7_DragonBlue_item1,TFT7_DragonBlue_item2,TFT7_DragonGold,TFT7_DragonGold_item0,TFT7_DragonGold_item1,TFT7_DragonGold_item2,TFT7_DragonGreen,TFT7_DragonGreen_item0,TFT7_DragonGreen_item1,TFT7_DragonGreen_item2,TFT7_DragonPurple,TFT7_DragonPurple_item0,TFT7_DragonPurple_item1,TFT7_DragonPurple_item2,TFT7_Elise,TFT7_Elise_item0,TFT7_Elise_item1,TFT7_Elise_item2,TFT7_Ezreal,TFT7_Ezreal_item0,TFT7_Ezreal_item1,TFT7_Ezreal_item2,TFT7_Gnar,TFT7_Gnar_item0,TFT7_Gnar_item1,TFT7_Gnar_item2,TFT7_Hecarim,TFT7_Hecarim_item0,TFT7_Hecarim_item1,TFT7_Hecarim_item2,TFT7_Heimerdinger,TFT7_Heimerdinger_item0,TFT7_Heimerdinger_item1,TFT7_Heimerdinger_item2,TFT7_Illaoi,TFT7_Illaoi_item0,TFT7_Illaoi_item1,TFT7_Illaoi_item2,TFT7_Jinx,TFT7_Jinx_item0,TFT7_Jinx_item1,TFT7_Jinx_item2,TFT7_Karma,TFT7_Karma_item0,TFT7_Karma_item1,TFT7_Karma_item2,TFT7_Kayn,TFT7_Kayn_item0,TFT7_Kayn_item1,TFT7_Kayn_item2,TFT7_LeeSin,TFT7_LeeSin_item0,TFT7_LeeSin_item1,TFT7_LeeSin_item2,TFT7_Leona,TFT7_Leona_item0,TFT7_Leona_item1,TFT7_Leona_item2,TFT7_Lillia,TFT7_Lillia_item0,TFT7_Lillia_item1,TFT7_Lillia_item2,TFT7_Lulu,TFT7_Lulu_item0,TFT7_Lulu_item1,TFT7_Lulu_item2,TFT7_Nami,TFT7_Nami_item0,TFT7_Nami_item1,TFT7_Nami_item2,TFT7_Neeko,TFT7_Neeko_item0,TFT7_Neeko_item1,TFT7_Neeko_item2,TFT7_Nidalee,TFT7_Nidalee_item0,TFT7_Nidalee_item1,TFT7_Nidalee_item2,TFT7_Nunu,TFT7_Nunu_item0,TFT7_Nunu_item1,TFT7_Nunu_item2,TFT7_Olaf,TFT7_Olaf_item0,TFT7_Olaf_item1,TFT7_Olaf_item2,TFT7_Ornn,TFT7_Ornn_item0,TFT7_Ornn_item1,TFT7_Ornn_item2,TFT7_Pyke,TFT7_Pyke_item0,TFT7_Pyke_item1,TFT7_Pyke_item2,TFT7_Qiyana,TFT7_Qiyana_item0,TFT7_Qiyana_item1,TFT7_Qiyana_item2,TFT7_Ryze,TFT7_Ryze_item0,TFT7_Ryze_item1,TFT7_Ryze_item2,TFT7_Sejuani,TFT7_Sejuani_item0,TFT7_Sejuani_item1,TFT7_Sejuani_item2,TFT7_Senna,TFT7_Senna_item0,TFT7_Senna_item1,TFT7_Senna_item2,TFT7_Sett,TFT7_Sett_item0,TFT7_Sett_item1,TFT7_Sett_item2,TFT7_Shen,TFT7_Shen_item0,TFT7_Shen_item1,TFT7_Shen_item2,TFT7_Shyvana,TFT7_Shyvana_item0,TFT7_Shyvana_item1,TFT7_Shyvana_item2,TFT7_Skarner,TFT7_Skarner_item0,TFT7_Skarner_item1,TFT7_Skarner_item2,TFT7_Sona,TFT7_Sona_item0,TFT7_Sona_item1,TFT7_Sona_item2,TFT7_Soraka,TFT7_Soraka_item0,TFT7_Soraka_item1,TFT7_Soraka_item2,TFT7_Swain,TFT7_Swain_item0,TFT7_Swain_item1,TFT7_Swain_item2,TFT7_Sylas,TFT7_Sylas_item0,TFT7_Sylas_item1,TFT7_Sylas_item2,TFT7_TahmKench,TFT7_TahmKench_item0,TFT7_TahmKench_item1,TFT7_TahmKench_item2,TFT7_Talon,TFT7_Talon_item0,TFT7_Talon_item1,TFT7_Talon_item2,TFT7_Taric,TFT7_Taric_item0,TFT7_Taric_item1,TFT7_Taric_item2,TFT7_Thresh,TFT7_Thresh_item0,TFT7_Thresh_item1,TFT7_Thresh_item2,TFT7_TrainerDragon,TFT7_TrainerDragon_item0,TFT7_TrainerDragon_item1,TFT7_TrainerDragon_item2,TFT7_Tristana,TFT7_Tristana_item0,TFT7_Tristana_item1,TFT7_Tristana_item2,TFT7_Twitch,TFT7_Twitch_item0,TFT7_Twitch_item1,TFT7_Twitch_item2,TFT7_Varus,TFT7_Varus_item0,TFT7_Varus_item1,TFT7_Varus_item2,TFT7_Vladimir,TFT7_Vladimir_item0,TFT7_Vladimir_item1,TFT7_Vladimir_item2,TFT7_Volibear,TFT7_Volibear_item0,TFT7_Volibear_item1,TFT7_Volibear_item2,TFT7_Xayah,TFT7_Xayah_item0,TFT7_Xayah_item1,TFT7_Xayah_item2,TFT7_Yasuo,TFT7_Yasuo_item0,TFT7_Yasuo_item1,TFT7_Yasuo_item2,TFT7_Yone,TFT7_Yone_item0,TFT7_Yone_item1,TFT7_Yone_item2,TFT7_Zoe,TFT7_Zoe_item0,TFT7_Zoe_item1,TFT7_Zoe_item2
3,EUW1_5971301955,TFT7_Augment_GuildEmblem,TFT6_Augment_Electrocharge2,TFT7_Augment_GuildGearUpgrades,,,1.0,,,1.0,,0.0,,,5.0,,,0.0,1.0,0.0,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,StatikkShiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,Chalice,,,2.0,GiantsBelt,Redemption,FrozenHeart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,GuildEmblemItem,UnstableConcoction,InfinityEdge,2.0,,,,,,,
6,EUW1_5971301955,TFT7_Augment_CannoneerHotShot,TFT6_Augment_ComponentGrabBag,TFT6_Augment_SecondWind2,,,,,1.0,,1.0,,1.0,1.0,,0.0,,,,0.0,,1.0,,,1.0,,1.0,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,GuinsoosRageblade,MadredsBloodrazor,RunaansHurricane,,,,,,,,,2.0,WarmogsArmor,GargoyleStoneplate,ShimmerscaleMogulsMail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,LocketOfTheIronSolari,ZekesHerald,ZekesHerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,Shroud,,,3.0,TrainerSnax,None,None,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,EUW1_5971301955,TFT6_Augment_Meditation2,TFT7_Augment_MageEmblem,TFT6_Augment_BlueBattery2,,2.0,1.0,1.0,,,1.0,,0.0,,1.0,,,2.0,,1.0,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,1.0,MageEmblemItem,SpearOfShojin,ArchangelsStaff,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,HextechGunblade,SpearOfShojin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GargoyleStoneplate,IonicSpark,RedBuff,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
2,EUW1_5971301955,TFT6_Augment_PortableForge,TFT6_Augment_Ascension,TFT7_Augment_BigFriend2,,0.0,,,,,1.0,,,1.0,,2.0,,,,0.0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Bloodthirster,MadredsBloodrazor,MadredsBloodrazor,,,,,2.0,MadredsBloodrazor,UnstableConcoction,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,WarmogsArmor,FrozenHeart,,3.0,Quicksilver,OrnnInfinityForce,MadredsBloodrazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,EUW1_5971301955,TFT7_Augment_ShimmerscaleTrait,TFT6_Augment_ComponentGrabBag,TFT6_Augment_SunfireBoard,0.0,,,,,,1.0,0.0,,0.0,1.0,,0.0,0.0,,,0.0,,,,4.0,1.0,,1.0,,,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,WarmogsArmor,ShimmerscaleMogulsMail,Redemption,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ShimmerscaleHeartOfGold,IonicSpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,2.0,,,,,,,,,,,,2.0,ShimmerscaleDeterminedInvestor,,,2.0,ShimmerscaleEmblemItem,ShimmerscaleDravensAxe,RecurveBow,,,,,,,,,1.0,SeraphsEmbrace,ShimmerscaleCrownOfChampions,
3,EUW1_5970824946,TFT6_Augment_SalvageBin,TFT6_Augment_SecondWind2,TFT7_Augment_FirstAidKit2,,,1.0,,,,1.0,,1.0,,1.0,2.0,,,,3.0,,0.0,,1.0,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,InfinityEdge,TitansResolve,Bloodthirster,,,,,,,,,,,,,2.0,MysticEmblemItem,Shroud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,WarmogsArmor,IonicSpark,RedBuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,SpearOfShojin,SpearOfShojin,ArchangelsStaff,1.0,SeraphsEmbrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,EUW1_5970824946,TFT7_Augment_MirageHallucinate,TFT6_Augment_Ascension,TFT6_Augment_ThrillOfTheHunt2,,,1.0,0.0,,2.0,1.0,0.0,,,2.0,,0.0,,2.0,0.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,ArchangelsStaff,UnstableConcoction,GuinsoosRageblade,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,PowerGauntlet,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Bloodthirster,LocketOfTheIronSolari,LocketOfTheIronSolari,,,,,2.0,RedBuff,Shroud,WarmogsArmor,,,,,,,,,,,,,1.0,Zephyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,EUW1_5970824946,TFT6_Augment_TrueTwos,TFT6_Augment_TargetDummies,TFT6_Augment_ThrillOfTheHunt2,,,,0.0,1.0,,1.0,,0.0,1.0,,,,1.0,,,,1.0,,,1.0,1.0,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,MadredsBloodrazor,ShimmerscaleGoldmancersStaff,,,,,,,,,,2.0,GargoyleStoneplate,FrozenHeart,IonicSpark,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,GuardianEmblemItem,GiantsBelt,,,,,,,,,,,,,,,,,,3.0,TrainerSnax,None,None,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RabadonsDeathcap,Chalice,
2,EUW1_5970824946,TFT6_Augment_TradeSector,TFT6_Augment_Ascension,TFT7_Augment_BestFriends2,,1.0,,1.0,,,,,1.0,,1.0,,,1.0,,1.0,,0.0,,,,,,1.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,RedBuff,DragonsClaw,IonicSpark,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,StatikkShiv,GuardianAngel,JeweledGauntlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,TearOfTheGoddess,HextechGunblade,,,,,,,,,2.0,GargoyleStoneplate,DragonsClaw,,,,,,,,,,,,,,,,,,4.0,TrainerSnax,None,None,,,,,2.0,InfinityEdge,,,3.0,Deathblade,GuinsoosRageblade,RunaansHurricane,,,,,,,,,,,,,,,,,,,,,,,,
7,EUW1_5970824946,TFT7_Augment_EvokerEmblem,TFT6_Augment_CelestialBlessing2,TFT6_Augment_BlueBattery2,,0.0,,0.0,,,1.0,,2.0,,,0.0,0.0,1.0,,1.0,,0.0,,,,,,,1.0,1.0,,0.0,,,,,1.0,,,,1.0,EvokerEmblemItem,ArchangelsStaff,RabadonsDeathcap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,SeraphsEmbrace,TearOfTheGoddess,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,GargoyleStoneplate,WarmogsArmor,Quicksilver,,,,,,,,,,,,,,,,,3.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,EUW1_5970824946,TFT7_Augment_MageConference,TFT6_Augment_PortableForge,TFT7_Augment_BestFriends2,,1.0,1.0,1.0,,,,,0.0,,2.0,,,3.0,,2.0,,,,,0.0,1.0,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,MageEmblemItem,Morellonomicon,SparringGloves,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ZekesHerald,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,MadredsBloodrazor,ArchangelsStaff,SeraphsEmbrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,WarmogsArmor,GargoyleStoneplate,RedBuff,,,,,,,,,,,,,,,,,3.0,TrainerSnax,None,None,,,,,,,,,,,,,2.0,BrambleVest,,,,,,,,,,,,,,,,,,,2.0,OrnnZhonyasParadox,SpearOfShojin,GuinsoosRageblade
5,EUW1_5970824946,TFT7_Augment_JadeTrait,TFT6_Augment_LudensEcho2,TFT6_Augment_PortableForge,,,,,,,1.0,1.0,0.0,,,3.0,0.0,,,0.0,,,,1.0,0.0,,,0.0,,,,,,,,,3.0,OrnnZhonyasParadox,HextechGunblade,ArchangelsStaff,,,,,2.0,NeedlesslyLargeRod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,UnstableConcoction,Deathblade,Quicksilver,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Redemption,FrozenHeart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
8,EUW1_5970824946,TFT6_Augment_Ascension,TFT6_Augment_CelestialBlessing2,TFT6_Augment_SunfireBoard,0.0,1.0,,1.0,,,,,,,2.0,,,1.0,,0.0,0.0,,,,,,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,BrambleVest,GargoyleStoneplate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,Zephyr,,,,,,,1.0,MageEmblemItem,,,,,,,,,,,,,None,None,,,,,2.0,,,,3.0,RunaansHurricane,GuinsoosRageblade,Deathblade,,,,,,,,,,,,,,,,,,,,,,,,
6,EUW1_5971107730,TFT6_Augment_MakeshiftArmor1,TFT6_Augment_Meditation3,TFT6_Augment_SecondWind1,,0.0,1.0,1.0,,0.0,,,0.0,,2.0,,0.0,2.0,,2.0,,,0.0,,,,,,0.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,MageEmblemItem,ChainVest,,,,,,,,,,2.0,SpearOfShojin,MadredsBloodrazor,MadredsBloodrazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,GargoyleStoneplate,TitanicHydra,,,,,,,,,,,,,,,,,3.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,EUW1_5971107730,TFT6_Augment_Weakspot,TFT6_Augment_CelestialBlessing3,TFT6_Augment_Diversify1,1.0,,,1.0,,1.0,,,,,3.0,,0.0,,,,1.0,,,,,,,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,SeraphsEmbrace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GargoyleStoneplate,Shroud,BrambleVest,,,,,2.0,,,,,,,,1.0,Bloodthirster,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,UnstableConcoction,,,,,,,,,,,,,None,None,,,,,2.0,,,,,,,,,,,,,,,,2.0,MadredsBloodrazor,GuinsoosRageblade,Quicksilver,,,,,,,,,,,,
1,EUW1_5971107730,TFT6_Augment_ThrillOfTheHunt1,TFT7_Augment_ThinkFast,TFT7_Augment_GuardianTrait,,,,,2.0,,1.0,,1.0,1.0,,,,,,0.0,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,LastWhisper,RunaansHurricane,GuardianAngel,,,,,,,,,3.0,TitansResolve,ShimmerscaleDiamondHands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,ZekesHerald,ZekesHerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,TrainerSnax,None,None,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,EUW1_5971107730,TFT7_Augment_MageTrait,TFT7_Augment_TomeOfTraits2,TFT6_Augment_ThrillOfTheHunt1,,0.0,,1.0,,,,,1.0,,1.0,,,3.0,,2.0,,0.0,,,0.0,1.0,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,MysticEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,MageEmblemItem,TearOfTheGoddess,PowerGauntlet,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ArchangelsStaff,SpearOfShojin,JeweledGauntlet,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,GargoyleStoneplate,RedBuff,,,,,,,,,,,,,,,,,,3.0,TrainerSnax,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,SpearOfShojin,ArchangelsStaff,GuinsoosRageblade
8,EUW1_5971107730,TFT6_Augment_CyberneticShell1,TFT6_Augment_Electrocharge3,TFT6_Augment_SecondWind1,,1.0,,1.0,,,,,0.0,,1.0,,,1.0,,1.0,,,,,,,,1.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,3.0,ArchangelsStaff,GuinsoosRageblade,GuardianAngel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ThiefsGloves,MadredsBloodrazor,RapidFireCannon,,,,,,,,,,,,,,,,,3.0,TrainerSnax,None,None,,,,,2.0,,,,2.0,GuinsoosRageblade,Deathblade,MadredsBloodrazor,,,,,,,,,,,,,,,,,,,,,,,,
5,EUW1_5971107730,TFT7_Augment_AstralTrait,TFT6_Augment_Twins3,TFT7_Augment_BigFriend,0.0,1.0,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,WarmogsArmor,,,,,,,,,,,,,,,,,,,,,,,3.0,RedBuff,Shroud,WarmogsArmor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,None,None,,,,,2.0,,,,2.0,BFSword,InfinityEdge,MadredsBloodrazor,,,,,,,,,,,,,,,,,,,,,,,,
2,EUW1_5971107730,TFT7_Augment_GuildTrait,TFT7_Augment_BestFriends3,TFT7_Augment_WhispersTrait,1.0,,1.0,2.0,,,1.0,,,,3.0,,0.0,0.0,,0.0,0.0,,,,,,,,1.0,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,InfinityEdge,UnstableConcoction,Quicksilver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,DragonsClaw,Morellonomicon,BrambleVest,1.0,InfinityEdge,MadredsBloodrazor,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,RedBuff,FrozenHeart,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,EUW1_5971107730,TFT6_Augment_TinyTitans,TFT7_Augment_UrfsGrabBag2,TFT6_Augment_CyberneticUplink1,,0.0,1.0,0.0,,0.0,,,0.0,,2.0,,,3.0,,2.0,,,0.0,,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,MageEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,TitanicHydra,ChainVest,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ArchangelsStaff,SpearOfShojin,HextechGunblade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Quicksilver,RedBuff,WarmogsArmor,,,,,,,,,,,,,,,,,3.0,TrainerSnax,None,None,,,,,,,,,,,,,2.0,ThiefsGloves,GiantsBelt,GargoyleStoneplate,,,,,,,,,,,,,,,,,,,,
2,EUW1_5971099334,TFT6_Augment_Electrocharge1,TFT6_Augment_SecondWind2,TFT7_Augment_ThinkFast,1.0,,,1.0,,1.0,,0.0,,,3.0,,0.0,,0.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,WarmogsArmor,GargoyleStoneplate,Morellonomicon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,GiantsBelt,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,InfinityEdge,Bloodthirster,RunaansHurricane,,,,,,,,,,,None,None,,,,,2.0,ZekesHerald,Chalice,Zephyr,,,,,,,,,,,,,2.0,InfinityEdge,GuinsoosRageblade,Quicksilver,2.0,ThiefsGloves,PowerGauntlet,FrozenHeart,,,,,,,,
5,EUW1_5971099334,TFT6_Augment_CyberneticImplants1,TFT6_Augment_CyberneticImplants2,TFT7_Augment_RevelEmblem2,,,1.0,1.0,1.0,,1.0,,0.0,,1.0,,0.0,,1.0,0.0,0.0,3.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,NegatronCloak,,,,,,,2.0,GuinsoosRageblade,Quicksilver,InfinityEdge,,,,,2.0,StatikkShiv,Quicksilver,RevelEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,SparringGloves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,RedBuff,Redemption,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FrozenHeart,,,,,,,,,,,2.0,UnstableConcoction,StatikkShiv,HextechGunblade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
